fill	x	y	xmin	xmax	ymin	ymax
#434343	1.5	5	1.375	1.625	2.5	7.5
#474747	1.25	5	1.125	1.375	2.5	7.5
#494949	1	5	0.875	1.125	2.5	7.5
#4B4B4B	-4.5	5	-4.625	-4.375	2.5	7.5
#404040	2.5	5	2.375	2.625	2.5	7.5
#828282	6	10	5.875	6.125	7.5	12.5
#8B8B8B	-1.25	20	-1.375	-1.125	17.5	22.5
#636363	-0.75	10	-0.875	-0.625	7.5	12.5
#B0B0B0	-2	25	-2.125	-1.875	22.5	27.5
#515151	-1.5	5	-1.625	-1.375	2.5	7.5
#919191	-2.25	10	-2.375	-2.125	7.5	12.5
#858585	-1	20	-1.125	-0.875	17.5	22.5
#787878	-1	15	-1.125	-0.875	12.5	17.5
#9D9D9D	-1.5	25	-1.625	-1.375	22.5	27.5
#ABABAB	-2	20	-2.125	-1.875	17.5	22.5
#A1A1A1	-1.75	15	-1.875	-1.625	12.5	17.5
#848484	-1.5	10	-1.625	-1.375	7.5	12.5
#595959	-2.75	5	-2.875	-2.625	2.5	7.5
#535353	-4.75	5	-4.875	-4.625	2.5	7.5
#5E5E5E	-5	5	-5.125	-4.875	2.5	7.5
#7A7A7A	5.75	5	5.625	5.875	2.5	7.5
#7B7B7B	4.5	10	4.375	4.625	7.5	12.5
#7C7C7C	4.75	10	4.625	4.875	7.5	12.5
#9C9C9C	-1.5	20	-1.625	-1.375	17.5	22.5
#949494	-1.5	15	-1.625	-1.375	12.5	17.5
#727272	1.5	10	1.375	1.625	7.5	12.5
#7D7D7D	-4.5	0	-4.625	-4.375	-2.5	2.5
#575757	-3.25	5	-3.375	-3.125	2.5	7.5
#5E5E5E	-3	5	-3.125	-2.875	2.5	7.5
#707070	3.75	10	3.625	3.875	7.5	12.5
#7D7D7D	5	10	4.875	5.125	7.5	12.5
#727272	3.5	10	3.375	3.625	7.5	12.5
#9F9F9F	6.75	15	6.625	6.875	12.5	17.5
#717171	4.25	10	4.125	4.375	7.5	12.5
#AFAFAF	-1.25	35	-1.375	-1.125	32.5	37.5
#979797	-1.25	25	-1.375	-1.125	22.5	27.5
#4A4A4A	0.75	5	0.625	0.875	2.5	7.5
#686868	1.25	10	1.125	1.375	7.5	12.5
#6B6B6B	-5.25	5	-5.375	-5.125	2.5	7.5
#757575	3.25	10	3.125	3.375	7.5	12.5
#8A8A8A	6.25	10	6.125	6.375	7.5	12.5
#A2A2A2	-1.25	30	-1.375	-1.125	27.5	32.5
#6D6D6D	-1	10	-1.125	-0.875	7.5	12.5
#7D7D7D	1.5	15	1.375	1.625	12.5	17.5
#8B8B8B	1.75	15	1.625	1.875	12.5	17.5
#BFBFBF	2.25	30	2.125	2.375	27.5	32.5
#B7B7B7	2.25	25	2.125	2.375	22.5	27.5
#777777	1.75	10	1.625	1.875	7.5	12.5
#767676	-0.75	20	-0.875	-0.625	17.5	22.5
#777777	0.75	10	0.625	0.875	7.5	12.5
#858585	1	15	0.875	1.125	12.5	17.5
#8C8C8C	1.5	20	1.375	1.625	17.5	22.5
#7B7B7B	1.25	15	1.125	1.375	12.5	17.5
#9B9B9B	1.5	25	1.375	1.625	22.5	27.5
#D4D4D4	2.25	50	2.125	2.375	47.5	52.5
#B6B6B6	1.75	35	1.625	1.875	32.5	37.5
#9E9E9E	1.75	25	1.625	1.875	22.5	27.5
#F0F0F0	2.5	60	2.375	2.625	57.5	62.5
#D8D8D8	2.25	55	2.125	2.375	52.5	57.5
#BEBEBE	2	40	1.875	2.125	37.5	42.5
#B4B4B4	2	35	1.875	2.125	32.5	37.5
#C9C9C9	2.25	45	2.125	2.375	42.5	47.5
#919191	1.75	20	1.625	1.875	17.5	22.5
#686868	-3.5	5	-3.625	-3.375	2.5	7.5
#7E7E7E	-5.5	5	-5.625	-5.375	2.5	7.5
#808080	2.75	10	2.625	2.875	7.5	12.5
#717171	4	10	3.875	4.125	7.5	12.5
#848484	5.25	10	5.125	5.375	7.5	12.5
#8A8A8A	-1	30	-1.125	-0.875	27.5	32.5
#6C6C6C	-0.5	10	-0.625	-0.375	7.5	12.5
#868686	-1	25	-1.125	-0.875	22.5	27.5
#666666	-0.25	5	-0.375	-0.125	2.5	7.5
#545454	0.5	5	0.375	0.625	2.5	7.5
#B6B6B6	1.5	30	1.375	1.625	27.5	32.5
#C7C7C7	1.75	40	1.625	1.875	37.5	42.5
#ABABAB	1.25	25	1.125	1.375	22.5	27.5
#CBCBCB	2	45	1.875	2.125	42.5	47.5
#E7E7E7	2.25	65	2.125	2.375	62.5	67.5
#ABABAB	1.75	30	1.625	1.875	27.5	32.5
#FFFFFF	2.25	70	2.125	2.375	67.5	72.5
#E7E7E7	2.25	60	2.125	2.375	57.5	62.5
#686868	1	10	0.875	1.125	7.5	12.5
#787878	-3.75	5	-3.875	-3.625	2.5	7.5
#909090	-4	5	-4.125	-3.875	2.5	7.5
#929292	6.5	10	6.375	6.625	7.5	12.5
#8F8F8F	1.25	20	1.125	1.375	17.5	22.5
#ABABAB	-6	5	-6.125	-5.875	2.5	7.5
#949494	-5.75	5	-5.875	-5.625	2.5	7.5
#6E6E6E	-0.75	15	-0.875	-0.625	12.5	17.5
#BFBFBF	-4.5	10	-4.625	-4.375	7.5	12.5
#8A8A8A	-0.5	15	-0.625	-0.375	12.5	17.5
#878787	0.25	5	0.125	0.375	2.5	7.5
#8D8D8D	-0.75	25	-0.875	-0.625	22.5	27.5
#989898	-3	10	-3.125	-2.875	7.5	12.5
#939393	-2.5	10	-2.625	-2.375	7.5	12.5
#A0A0A0	-3.25	10	-3.375	-3.125	7.5	12.5
#A2A2A2	-4.25	5	-4.375	-4.125	2.5	7.5
#C7C7C7	-6.25	10	-6.375	-6.125	7.5	12.5
#ABABAB	0.5	10	0.375	0.625	7.5	12.5
#CFCFCF	-5	10	-5.125	-4.875	7.5	12.5
#B8B8B8	-3.75	10	-3.875	-3.625	7.5	12.5
#969696	-2.75	10	-2.875	-2.625	7.5	12.5
#FFFFFF	-3.25	30	-3.375	-3.125	27.5	32.5
#C0C0C0	-2.75	20	-2.875	-2.625	17.5	22.5
#FFFFFF	-4	25	-4.125	-3.875	22.5	27.5
#C9C9C9	-4.75	10	-4.875	-4.625	7.5	12.5
#FFFFFF	-4.25	25	-4.375	-4.125	22.5	27.5
#D8D8D8	-3.75	20	-3.875	-3.625	17.5	22.5
#FFFFFF	-4.5	30	-4.625	-4.375	27.5	32.5
#FFFFFF	-4	40	-4.125	-3.875	37.5	42.5
#FFFFFF	-4.25	30	-4.375	-4.125	27.5	32.5
#797979	2	10	1.875	2.125	7.5	12.5
#939393	2	15	1.875	2.125	12.5	17.5
#7A7A7A	2.25	10	2.125	2.375	7.5	12.5
#A1A1A1	2.25	15	2.125	2.375	12.5	17.5
#C3C3C3	2.75	20	2.625	2.875	17.5	22.5
#A7A7A7	2.75	15	2.625	2.875	12.5	17.5
#ABABAB	2.25	20	2.125	2.375	17.5	22.5
#A9A9A9	2	25	1.875	2.125	22.5	27.5
#ABABAB	2	30	1.875	2.125	27.5	32.5
#ADADAD	-2.25	15	-2.375	-2.125	12.5	17.5
#8C8C8C	-2	10	-2.125	-1.875	7.5	12.5
#D8D8D8	1	25	0.875	1.125	22.5	27.5
#AFAFAF	-1.5	35	-1.625	-1.375	32.5	37.5
#B9B9B9	-1.5	40	-1.625	-1.375	37.5	42.5
#C1C1C1	-3.5	15	-3.625	-3.375	12.5	17.5
#B8B8B8	-2.75	15	-2.875	-2.625	12.5	17.5
#B8B8B8	-3	15	-3.125	-2.875	12.5	17.5
#C4C4C4	1.5	35	1.375	1.625	32.5	37.5
#A1A1A1	2	20	1.875	2.125	17.5	22.5
#D4D4D4	2.75	25	2.625	2.875	22.5	27.5
#CDCDCD	2.5	25	2.375	2.625	22.5	27.5
#797979	3	10	2.875	3.125	7.5	12.5
#ABABAB	0.75	15	0.625	0.875	12.5	17.5
#C4C4C4	1.25	30	1.125	1.375	27.5	32.5
#ABABAB	1	20	0.875	1.125	17.5	22.5
#979797	-1	35	-1.125	-0.875	32.5	37.5
#A3A3A3	-1	40	-1.125	-0.875	37.5	42.5
#AFAFAF	-1.25	50	-1.375	-1.125	47.5	52.5
#A9A9A9	-1.25	45	-1.375	-1.125	42.5	47.5
#C0C0C0	-1.25	40	-1.375	-1.125	37.5	42.5
#C7C7C7	-1.25	55	-1.375	-1.125	52.5	57.5
#C7C7C7	-1	45	-1.125	-0.875	42.5	47.5
#F0F0F0	0.75	20	0.625	0.875	17.5	22.5
#C4C4C4	2.5	30	2.375	2.625	27.5	32.5
#D1D1D1	2.5	55	2.375	2.625	52.5	57.5
#E7E7E7	2	50	1.875	2.125	47.5	52.5
#D1D1D1	-0.75	30	-0.875	-0.625	27.5	32.5
#BCBCBC	-4	10	-4.125	-3.875	7.5	12.5
#ABABAB	-3.5	10	-3.625	-3.375	7.5	12.5
#7D7D7D	2.5	10	2.375	2.625	7.5	12.5
#A0A0A0	2.5	15	2.375	2.625	12.5	17.5
#A6A6A6	3	15	2.875	3.125	12.5	17.5
#E0E0E0	-1.75	55	-1.875	-1.625	52.5	57.5
#D1D1D1	-1.5	50	-1.625	-1.375	47.5	52.5
#E0E0E0	-1.25	60	-1.375	-1.125	57.5	62.5
#D8D8D8	-1.5	60	-1.625	-1.375	57.5	62.5
#C3C3C3	-3.75	15	-3.875	-3.625	12.5	17.5
#D8D8D8	-3	20	-3.125	-2.875	17.5	22.5
#D4D4D4	-1.5	65	-1.625	-1.375	62.5	67.5
#CFCFCF	-3.5	20	-3.625	-3.375	17.5	22.5
#C9C9C9	1.5	40	1.375	1.625	37.5	42.5
#B8B8B8	-2.25	25	-2.375	-2.125	22.5	27.5
#FFFFFF	-3	30	-3.125	-2.875	27.5	32.5
#B3B3B3	-2.25	20	-2.375	-2.125	17.5	22.5
#CDCDCD	-2.5	25	-2.625	-2.375	22.5	27.5
#C5C5C5	-2.5	20	-2.625	-2.375	17.5	22.5
#B5B5B5	-2.5	15	-2.625	-2.375	12.5	17.5
#9A9A9A	4.75	15	4.625	4.875	12.5	17.5
#B5B5B5	7	15	6.875	7.125	12.5	17.5
#9D9D9D	5	15	4.875	5.125	12.5	17.5
#9B9B9B	4	15	3.875	4.125	12.5	17.5
#B1B1B1	5.75	15	5.625	5.875	12.5	17.5
#909090	5.5	15	5.375	5.625	12.5	17.5
#F0F0F0	5.5	20	5.375	5.625	17.5	22.5
#B9B9B9	6.5	15	6.375	6.625	12.5	17.5
#979797	4.5	15	4.375	4.625	12.5	17.5
#D8D8D8	4.5	20	4.375	4.625	17.5	22.5
#C4C4C4	5.5	10	5.375	5.625	7.5	12.5
#9E9E9E	4.25	15	4.125	4.375	12.5	17.5
#A8A8A8	3.5	15	3.375	3.625	12.5	17.5
#A5A5A5	3.75	15	3.625	3.875	12.5	17.5
#D4D4D4	-4.75	0	-4.875	-4.625	-2.5	2.5
#D1D1D1	5.25	15	5.125	5.375	12.5	17.5
#FFFFFF	5	20	4.875	5.125	17.5	22.5
#FFFFFF	6.25	25	6.125	6.375	22.5	27.5
#B5B5B5	3.25	15	3.125	3.375	12.5	17.5
#C7C7C7	4.75	20	4.625	4.875	17.5	22.5
#D4D4D4	2.25	40	2.125	2.375	37.5	42.5
#D1D1D1	2.5	50	2.375	2.625	47.5	52.5
#FFFFFF	3.25	30	3.125	3.375	27.5	32.5
#F0F0F0	3.25	25	3.125	3.375	22.5	27.5
#CDCDCD	7.25	20	7.125	7.375	17.5	22.5
#D8D8D8	-2.75	35	-2.875	-2.625	32.5	37.5
#FFFFFF	-3.25	50	-3.375	-3.125	47.5	52.5
#FFFFFF	-3.5	55	-3.625	-3.375	52.5	57.5
#FFFFFF	-3.25	45	-3.375	-3.125	42.5	47.5
#CFCFCF	-4.25	10	-4.375	-4.125	7.5	12.5
#BCBCBC	-3.25	15	-3.375	-3.125	12.5	17.5
#DCDCDC	-4	15	-4.125	-3.875	12.5	17.5
#F0F0F0	-5.25	15	-5.375	-5.125	12.5	17.5
#CFCFCF	-1.5	45	-1.625	-1.375	42.5	47.5
#DCDCDC	-3.25	20	-3.375	-3.125	17.5	22.5
#FFFFFF	-6.5	10	-6.625	-6.375	7.5	12.5
#D1D1D1	-4.25	15	-4.375	-4.125	12.5	17.5
#F0F0F0	-3.75	25	-3.875	-3.625	22.5	27.5
#C9C9C9	-1.75	35	-1.875	-1.625	32.5	37.5
#FFFFFF	-2.25	50	-2.375	-2.125	47.5	52.5
#C5C5C5	-2.25	30	-2.375	-2.125	27.5	32.5
#D4D4D4	-2.25	35	-2.375	-2.125	32.5	37.5
#E7E7E7	-2.75	40	-2.875	-2.625	37.5	42.5
#F0F0F0	-3	40	-3.125	-2.875	37.5	42.5
#FFFFFF	-3	50	-3.125	-2.875	47.5	52.5
#D8D8D8	-2.75	30	-2.875	-2.625	27.5	32.5
#E7E7E7	-3	25	-3.125	-2.875	22.5	27.5
#E0E0E0	5.75	20	5.625	5.875	17.5	22.5
#C9C9C9	-2.5	30	-2.625	-2.375	27.5	32.5
#F0F0F0	-2.5	35	-2.625	-2.375	32.5	37.5
#E7E7E7	-2.75	25	-2.875	-2.625	22.5	27.5
#FFFFFF	-3.25	25	-3.375	-3.125	22.5	27.5
#FFFFFF	-3.5	25	-3.625	-3.375	22.5	27.5
#C9C9C9	5.25	20	5.125	5.375	17.5	22.5
#D4D4D4	3	20	2.875	3.125	17.5	22.5
#FFFFFF	6.25	20	6.125	6.375	17.5	22.5
#E0E0E0	4.25	20	4.125	4.375	17.5	22.5
#D8D8D8	6	20	5.875	6.125	17.5	22.5
#F0F0F0	7.5	20	7.375	7.625	17.5	22.5
#DCDCDC	4	20	3.875	4.125	17.5	22.5
#C4C4C4	-2	30	-2.125	-1.875	27.5	32.5
#C0C0C0	-1.75	40	-1.875	-1.625	37.5	42.5
#DCDCDC	-2.25	40	-2.375	-2.125	37.5	42.5
#E0E0E0	-2	35	-2.125	-1.875	32.5	37.5
#F0F0F0	-2	55	-2.125	-1.875	52.5	57.5
#AFAFAF	-1.5	30	-1.625	-1.375	27.5	32.5
#C0C0C0	2.5	20	2.375	2.625	17.5	22.5
#FFFFFF	3	45	2.875	3.125	42.5	47.5
#E7E7E7	3	30	2.875	3.125	27.5	32.5
#E0E0E0	2.5	35	2.375	2.625	32.5	37.5
#DCDCDC	2.75	30	2.625	2.875	27.5	32.5
#BEBEBE	2.25	35	2.125	2.375	32.5	37.5
#F0F0F0	2.5	70	2.375	2.625	67.5	72.5
#FFFFFF	2.5	65	2.375	2.625	62.5	67.5
#E7E7E7	3	60	2.875	3.125	57.5	62.5
#D8D8D8	2.5	40	2.375	2.625	37.5	42.5
#FFFFFF	-2	70	-2.125	-1.875	67.5	72.5
#E7E7E7	-2	60	-2.125	-1.875	57.5	62.5
#FFFFFF	-2	45	-2.125	-1.875	42.5	47.5
#F0F0F0	-1.75	75	-1.875	-1.625	72.5	77.5
#FFFFFF	-2.25	85	-2.375	-2.125	82.5	87.5
#DCDCDC	-1.75	50	-1.875	-1.625	47.5	52.5
#FFFFFF	-1.75	80	-1.875	-1.625	77.5	82.5
#D8D8D8	-1.5	55	-1.625	-1.375	52.5	57.5
#E0E0E0	-1.75	45	-1.875	-1.625	42.5	47.5
#F0F0F0	3.5	20	3.375	3.625	17.5	22.5
#FFFFFF	7.75	25	7.625	7.875	22.5	27.5
#D8D8D8	-2	40	-2.125	-1.875	37.5	42.5
#FFFFFF	1	30	0.875	1.125	27.5	32.5
#E0E0E0	2.75	35	2.625	2.875	32.5	37.5
#D4D4D4	2.5	45	2.375	2.625	42.5	47.5
#F0F0F0	3	25	2.875	3.125	22.5	27.5
#FFFFFF	2.75	75	2.625	2.875	72.5	77.5
#FFFFFF	3.5	45	3.375	3.625	42.5	47.5
#F0F0F0	2.75	40	2.625	2.875	37.5	42.5
#E0E0E0	1.25	35	1.125	1.375	32.5	37.5
#E7E7E7	1.5	45	1.375	1.625	42.5	47.5
#F0F0F0	-1.75	60	-1.875	-1.625	57.5	62.5
#FFFFFF	-1	50	-1.125	-0.875	47.5	52.5
#FFFFFF	-3	35	-3.125	-2.875	32.5	37.5
#E0E0E0	-2.5	45	-2.625	-2.375	42.5	47.5
#FFFFFF	-2.75	50	-2.875	-2.625	47.5	52.5
#F0F0F0	-2.25	45	-2.375	-2.125	42.5	47.5
#E7E7E7	1.75	50	1.625	1.875	47.5	52.5
#F0F0F0	2	55	1.875	2.125	52.5	57.5
#FFFFFF	2.5	80	2.375	2.625	77.5	82.5
#FFFFFF	2	70	1.875	2.125	67.5	72.5
#E0E0E0	1.75	45	1.625	1.875	42.5	47.5
#FFFFFF	2	60	1.875	2.125	57.5	62.5
#FFFFFF	-5.5	15	-5.625	-5.375	12.5	17.5
#F0F0F0	-4.5	15	-4.625	-4.375	12.5	17.5
#E7E7E7	-5	15	-5.125	-4.875	12.5	17.5
#F0F0F0	-6	10	-6.125	-5.875	7.5	12.5
#FFFFFF	3	70	2.875	3.125	67.5	72.5
#E7E7E7	2.75	55	2.625	2.875	52.5	57.5
#FFFFFF	3.25	85	3.125	3.375	82.5	87.5
#F0F0F0	-2.25	60	-2.375	-2.125	57.5	62.5
#FFFFFF	4	25	3.875	4.125	22.5	27.5
#FFFFFF	3.75	20	3.625	3.875	17.5	22.5
#F0F0F0	-1.5	70	-1.625	-1.375	67.5	72.5
#F0F0F0	2.75	65	2.625	2.875	62.5	67.5
#FFFFFF	-4	20	-4.125	-3.875	17.5	22.5
#FFFFFF	-7.75	25	-7.875	-7.625	22.5	27.5
#FFFFFF	-1.5	75	-1.625	-1.375	72.5	77.5
#F0F0F0	-4.25	20	-4.375	-4.125	17.5	22.5
#F0F0F0	-4.75	25	-4.875	-4.625	22.5	27.5
#FFFFFF	-1.25	65	-1.375	-1.125	62.5	67.5
#FFFFFF	-5	20	-5.125	-4.875	17.5	22.5
#FFFFFF	-4.75	30	-4.875	-4.625	27.5	32.5
#FFFFFF	-5.25	20	-5.375	-5.125	17.5	22.5
#F0F0F0	-2	50	-2.125	-1.875	47.5	52.5
#F0F0F0	-4.75	15	-4.875	-4.625	12.5	17.5
#FFFFFF	-4.75	20	-4.875	-4.625	17.5	22.5
#FFFFFF	3	65	2.875	3.125	62.5	67.5
#FFFFFF	2.75	45	2.625	2.875	42.5	47.5
#FFFFFF	1.75	55	1.625	1.875	52.5	57.5
#FFFFFF	1.5	50	1.375	1.625	47.5	52.5
